generator,timepoint,Dispatch_MW
cec23_780,2035-01-01T11:00:00.000000-0800,0.0
cec23_780,2035-01-01T12:00:00.000000-0800,0.0
cec23_780,2035-01-01T13:00:00.000000-0800,0.0
cec23_780,2035-01-01T14:00:00.000000-0800,0.0
cec23_780,2035-01-01T15:00:00.000000-0800,0.0
cec23_780,2035-01-01T16:00:00.000000-0800,0.0
cec23_780,2035-01-01T17:00:00.000000-0800,0.0
cec23_780,2035-01-01T18:00:00.000000-0800,0.0
cec23_780,2035-01-01T19:00:00.000000-0800,0.0
cec23_780,2035-01-01T20:00:00.000000-0800,0.0
cec23_780,2035-01-01T21:00:00.000000-0800,0.0
cec23_780,2035-01-01T22:00:00.000000-0800,0.0
cec23_780,2035-01-01T23:00:00.000000-0800,0.0
cec23_781,2035-01-01T00:00:00.000000-0800,0.0
cec23_781,2035-01-01T01:00:00.000000-0800,0.0
cec23_781,2035-01-01T02:00:00.000000-0800,0.0
cec23_781,2035-01-01T03:00:00.000000-0800,0.0
cec23_781,2035-01-01T04:00:00.000000-0800,0.0
cec23_781,2035-01-01T05:00:00.000000-0800,0.0
cec23_781,2035-01-01T06:00:00.000000-0800,0.0
cec23_781,2035-01-01T07:00:00.000000-0800,0.0
cec23_781,2035-01-01T08:00:00.000000-0800,0.0
cec23_781,2035-01-01T09:00:00.000000-0800,0.0
cec23_781,2035-01-01T10:00:00.000000-0800,0.0
cec23_781,2035-01-01T11:00:00.000000-0800,0.0
cec23_781,2035-01-01T12:00:00.000000-0800,0.0
cec23_781,2035-01-01T13:00:00.000000-0800,0.0
cec23_781,2035-01-01T14:00:00.000000-0800,0.0
cec23_781,2035-01-01T15:00:00.000000-0800,0.0
cec23_781,2035-01-01T16:00:00.000000-0800,0.0
cec23_781,2035-01-01T17:00:00.000000-0800,0.0
cec23_781,2035-01-01T18:00:00.000000-0800,0.0
cec23_781,2035-01-01T19:00:00.000000-0800,0.0
cec23_781,2035-01-01T20:00:00.000000-0800,0.0
cec23_781,2035-01-01T21:00:00.000000-0800,0.0
cec23_781,2035-01-01T22:00:00.000000-0800,0.0
cec23_781,2035-01-01T23:00:00.000000-0800,0.0
cec23_782,2035-01-01T00:00:00.000000-0800,0.0
cec23_782,2035-01-01T01:00:00.000000-0800,7.601156987984601e-16
cec23_782,2035-01-01T02:00:00.000000-0800,-1.5301698787525602e-15
cec23_782,2035-01-01T03:00:00.000000-0800,-3.3717095284271524e-16
cec23_782,2035-01-01T04:00:00.000000-0800,-1.3581756960220619e-15
cec23_782,2035-01-01T05:00:00.000000-0800,2.1630878322481477e-15
cec23_782,2035-01-01T06:00:00.000000-0800,3.5350144654487394e-15
cec23_782,2035-01-01T07:00:00.000000-0800,3.057209613913726e-15
cec23_782,2035-01-01T08:00:00.000000-0800,-3.224124017786857e-16
cec23_782,2035-01-01T09:00:00.000000-0800,2.1140588169155173e-15
cec23_782,2035-01-01T10:00:00.000000-0800,6.79029754957476e-16
cec23_782,2035-01-01T11:00:00.000000-0800,1.316632123411156e-15
cec23_782,2035-01-01T12:00:00.000000-0800,-8.233760379124669e-17
cec23_782,2035-01-01T13:00:00.000000-0800,3.270398868556745e-15
cec23_782,2035-01-01T14:00:00.000000-0800,-9.669661423626084e-16
cec23_782,2035-01-01T15:00:00.000000-0800,4.714401375149805e-16
cec23_782,2035-01-01T16:00:00.000000-0800,-1.2648526779147467e-15
cec23_782,2035-01-01T17:00:00.000000-0800,8.199090153364158e-16
cec23_782,2035-01-01T18:00:00.000000-0800,-2.9007557738393673e-15
cec23_782,2035-01-01T19:00:00.000000-0800,9.405982640905371e-16
cec23_782,2035-01-01T20:00:00.000000-0800,-8.335982631175786e-16
cec23_782,2035-01-01T21:00:00.000000-0800,-1.5506101826289556e-15
cec23_782,2035-01-01T22:00:00.000000-0800,-2.053789848002395e-15
cec23_782,2035-01-01T23:00:00.000000-0800,3.136870762355881e-15
cec23_783,2035-01-01T00:00:00.000000-0800,0.0
cec23_783,2035-01-01T01:00:00.000000-0800,0.0
cec23_783,2035-01-01T02:00:00.000000-0800,0.0
cec23_783,2035-01-01T03:00:00.000000-0800,0.0
cec23_783,2035-01-01T04:00:00.000000-0800,0.0
cec23_783,2035-01-01T05:00:00.000000-0800,0.0
cec23_783,2035-01-01T06:00:00.000000-0800,0.0
cec23_783,2035-01-01T07:00:00.000000-0800,0.0
cec23_783,2035-01-01T08:00:00.000000-0800,0.0
cec23_783,2035-01-01T09:00:00.000000-0800,0.0
cec23_783,2035-01-01T10:00:00.000000-0800,0.0
cec23_783,2035-01-01T11:00:00.000000-0800,0.0
cec23_783,2035-01-01T12:00:00.000000-0800,0.0
cec23_783,2035-01-01T13:00:00.000000-0800,0.0
cec23_783,2035-01-01T14:00:00.000000-0800,0.0
cec23_783,2035-01-01T15:00:00.000000-0800,0.0
cec23_783,2035-01-01T16:00:00.000000-0800,0.0
cec23_783,2035-01-01T17:00:00.000000-0800,0.0
cec23_783,2035-01-01T18:00:00.000000-0800,0.0
cec23_783,2035-01-01T19:00:00.000000-0800,0.0
cec23_783,2035-01-01T20:00:00.000000-0800,0.0
cec23_783,2035-01-01T21:00:00.000000-0800,0.0
cec23_783,2035-01-01T22:00:00.000000-0800,0.0
cec23_783,2035-01-01T23:00:00.000000-0800,0.0
cec23_784,2035-01-01T00:00:00.000000-0800,0.0
cec23_784,2035-01-01T01:00:00.000000-0800,0.0
cec23_784,2035-01-01T02:00:00.000000-0800,0.0
cec23_784,2035-01-01T03:00:00.000000-0800,0.0
cec23_784,2035-01-01T04:00:00.000000-0800,0.0
cec23_784,2035-01-01T05:00:00.000000-0800,0.0
cec23_784,2035-01-01T06:00:00.000000-0800,0.0
cec23_784,2035-01-01T07:00:00.000000-0800,0.0
cec23_784,2035-01-01T08:00:00.000000-0800,0.0
cec23_784,2035-01-01T09:00:00.000000-0800,0.0
cec23_784,2035-01-01T10:00:00.000000-0800,0.0
cec23_784,2035-01-01T11:00:00.000000-0800,0.0
cec23_784,2035-01-01T12:00:00.000000-0800,0.0
cec23_784,2035-01-01T13:00:00.000000-0800,0.0
cec23_784,2035-01-01T14:00:00.000000-0800,0.0
cec23_784,2035-01-01T15:00:00.000000-0800,0.0
cec23_784,2035-01-01T16:00:00.000000-0800,0.0
cec23_784,2035-01-01T17:00:00.000000-0800,0.0
cec23_784,2035-01-01T18:00:00.000000-0800,0.0
cec23_784,2035-01-01T19:00:00.000000-0800,0.0
cec23_784,2035-01-01T20:00:00.000000-0800,0.0
cec23_784,2035-01-01T21:00:00.000000-0800,0.0
cec23_784,2035-01-01T22:00:00.000000-0800,0.0
cec23_784,2035-01-01T23:00:00.000000-0800,0.0
cec23_785,2035-01-01T00:00:00.000000-0800,0.0
cec23_785,2035-01-01T01:00:00.000000-0800,0.0
cec23_785,2035-01-01T02:00:00.000000-0800,0.0
cec23_785,2035-01-01T03:00:00.000000-0800,0.0
cec23_785,2035-01-01T04:00:00.000000-0800,0.0
cec23_785,2035-01-01T05:00:00.000000-0800,0.0
cec23_785,2035-01-01T06:00:00.000000-0800,0.0
cec23_785,2035-01-01T07:00:00.000000-0800,0.0
cec23_785,2035-01-01T08:00:00.000000-0800,0.0
cec23_785,2035-01-01T09:00:00.000000-0800,0.0
cec23_785,2035-01-01T10:00:00.000000-0800,0.0
cec23_785,2035-01-01T11:00:00.000000-0800,0.0
cec23_785,2035-01-01T12:00:00.000000-0800,0.0
cec23_785,2035-01-01T13:00:00.000000-0800,0.0
cec23_785,2035-01-01T14:00:00.000000-0800,0.0
cec23_785,2035-01-01T15:00:00.000000-0800,0.0
cec23_785,2035-01-01T16:00:00.000000-0800,0.0
cec23_785,2035-01-01T17:00:00.000000-0800,0.0
cec23_785,2035-01-01T18:00:00.000000-0800,0.0
cec23_785,2035-01-01T19:00:00.000000-0800,0.0
cec23_785,2035-01-01T20:00:00.000000-0800,0.0
cec23_785,2035-01-01T21:00:00.000000-0800,0.0
cec23_785,2035-01-01T22:00:00.000000-0800,0.0
cec23_785,2035-01-01T23:00:00.000000-0800,0.0
cec23_786,2035-01-01T00:00:00.000000-0800,0.0
cec23_786,2035-01-01T01:00:00.000000-0800,0.0
cec23_786,2035-01-01T02:00:00.000000-0800,0.0
cec23_786,2035-01-01T03:00:00.000000-0800,0.0
cec23_786,2035-01-01T04:00:00.000000-0800,0.0
cec23_786,2035-01-01T05:00:00.000000-0800,0.0
cec23_786,2035-01-01T06:00:00.000000-0800,0.0
cec23_786,2035-01-01T07:00:00.000000-0800,0.0
cec23_786,2035-01-01T08:00:00.000000-0800,0.0
cec23_786,2035-01-01T09:00:00.000000-0800,0.0
cec23_786,2035-01-01T10:00:00.000000-0800,0.0
cec23_786,2035-01-01T11:00:00.000000-0800,0.0
cec23_786,2035-01-01T12:00:00.000000-0800,0.0
cec23_786,2035-01-01T13:00:00.000000-0800,0.0
cec23_786,2035-01-01T14:00:00.000000-0800,0.0
cec23_786,2035-01-01T15:00:00.000000-0800,0.0
cec23_786,2035-01-01T16:00:00.000000-0800,0.0
cec23_786,2035-01-01T17:00:00.000000-0800,0.0
cec23_786,2035-01-01T18:00:00.000000-0800,0.0
cec23_786,2035-01-01T19:00:00.000000-0800,0.0
cec23_786,2035-01-01T20:00:00.000000-0800,0.0
cec23_786,2035-01-01T21:00:00.000000-0800,0.0
cec23_786,2035-01-01T22:00:00.000000-0800,0.0
cec23_786,2035-01-01T23:00:00.000000-0800,0.0
cec23_787,2035-01-01T00:00:00.000000-0800,0.0
cec23_787,2035-01-01T01:00:00.000000-0800,-3.3450819831229157e-17
cec23_787,2035-01-01T02:00:00.000000-0800,-1.2124260615129821e-15
cec23_787,2035-01-01T03:00:00.000000-0800,-2.1114816020725094e-16
cec23_787,2035-01-01T04:00:00.000000-0800,1.0302618137048426e-15
cec23_787,2035-01-01T05:00:00.000000-0800,2.0235824005935634e-15
cec23_787,2035-01-01T06:00:00.000000-0800,3.800609038541148e-16
cec23_787,2035-01-01T07:00:00.000000-0800,-6.15216369147932e-16
cec23_787,2035-01-01T08:00:00.000000-0800,-2.1484649801870335e-15
cec23_787,2035-01-01T09:00:00.000000-0800,-2.8450249774416465e-15
cec23_787,2035-01-01T10:00:00.000000-0800,-1.0038237574522206e-15
cec23_787,2035-01-01T11:00:00.000000-0800,-1.3453685289001775e-16
cec23_787,2035-01-01T12:00:00.000000-0800,-2.387351182490267e-15
cec23_787,2035-01-01T13:00:00.000000-0800,-3.018600945311658e-15
cec23_787,2035-01-01T14:00:00.000000-0800,1.2210050596978464e-15
cec23_787,2035-01-01T15:00:00.000000-0800,-2.259962674352963e-15
cec23_787,2035-01-01T16:00:00.000000-0800,3.2788382014003864e-15
cec23_787,2035-01-01T17:00:00.000000-0800,1.1487838232770495e-15
cec23_787,2035-01-01T18:00:00.000000-0800,-3.1306919211917196e-15
cec23_787,2035-01-01T19:00:00.000000-0800,-3.3097803409801934e-15
cec23_787,2035-01-01T20:00:00.000000-0800,-3.4532209378733237e-15
cec23_787,2035-01-01T21:00:00.000000-0800,1.3643822388207223e-15
cec23_787,2035-01-01T22:00:00.000000-0800,2.7196085179113246e-15
cec23_787,2035-01-01T23:00:00.000000-0800,-3.2252029496879297e-16
cec23_788,2035-01-01T00:00:00.000000-0800,0.0
cec23_788,2035-01-01T01:00:00.000000-0800,0.0
cec23_788,2035-01-01T02:00:00.000000-0800,0.0
cec23_788,2035-01-01T03:00:00.000000-0800,0.0
cec23_788,2035-01-01T04:00:00.000000-0800,0.0
cec23_788,2035-01-01T05:00:00.000000-0800,0.0
cec23_788,2035-01-01T06:00:00.000000-0800,0.0
cec23_788,2035-01-01T07:00:00.000000-0800,0.0
cec23_788,2035-01-01T08:00:00.000000-0800,0.0
cec23_788,2035-01-01T09:00:00.000000-0800,0.0
cec23_788,2035-01-01T10:00:00.000000-0800,0.0
cec23_788,2035-01-01T11:00:00.000000-0800,0.0
cec23_788,2035-01-01T12:00:00.000000-0800,0.0
cec23_788,2035-01-01T13:00:00.000000-0800,0.0
cec23_788,2035-01-01T14:00:00.000000-0800,0.0
cec23_788,2035-01-01T15:00:00.000000-0800,0.0
cec23_788,2035-01-01T16:00:00.000000-0800,0.0
cec23_788,2035-01-01T17:00:00.000000-0800,0.0
cec23_788,2035-01-01T18:00:00.000000-0800,0.0
cec23_788,2035-01-01T19:00:00.000000-0800,0.0
cec23_788,2035-01-01T20:00:00.000000-0800,0.0
cec23_788,2035-01-01T21:00:00.000000-0800,0.0
cec23_788,2035-01-01T22:00:00.000000-0800,0.0
cec23_788,2035-01-01T23:00:00.000000-0800,0.0
cec23_789,2035-01-01T00:00:00.000000-0800,0.0
cec23_789,2035-01-01T01:00:00.000000-0800,0.0
cec23_789,2035-01-01T02:00:00.000000-0800,0.0
cec23_789,2035-01-01T03:00:00.000000-0800,0.0
cec23_789,2035-01-01T04:00:00.000000-0800,0.0
cec23_789,2035-01-01T05:00:00.000000-0800,0.0
cec23_789,2035-01-01T06:00:00.000000-0800,0.0
cec23_789,2035-01-01T07:00:00.000000-0800,0.0
cec23_789,2035-01-01T08:00:00.000000-0800,0.0
cec23_789,2035-01-01T09:00:00.000000-0800,0.0
cec23_789,2035-01-01T10:00:00.000000-0800,0.0
cec23_789,2035-01-01T11:00:00.000000-0800,0.0
cec23_789,2035-01-01T12:00:00.000000-0800,0.0
cec23_789,2035-01-01T13:00:00.000000-0800,0.0
cec23_789,2035-01-01T14:00:00.000000-0800,0.0
cec23_789,2035-01-01T15:00:00.000000-0800,0.0
cec23_789,2035-01-01T16:00:00.000000-0800,0.0
cec23_789,2035-01-01T17:00:00.000000-0800,0.0
cec23_789,2035-01-01T18:00:00.000000-0800,0.0
cec23_789,2035-01-01T19:00:00.000000-0800,0.0
cec23_789,2035-01-01T20:00:00.000000-0800,0.0
cec23_789,2035-01-01T21:00:00.000000-0800,0.0
cec23_789,2035-01-01T22:00:00.000000-0800,0.0
cec23_789,2035-01-01T23:00:00.000000-0800,0.0
cec23_790,2035-01-01T00:00:00.000000-0800,0.0
cec23_790,2035-01-01T01:00:00.000000-0800,0.0
cec23_790,2035-01-01T02:00:00.000000-0800,0.0
cec23_790,2035-01-01T03:00:00.000000-0800,0.0
cec23_790,2035-01-01T04:00:00.000000-0800,0.0
cec23_790,2035-01-01T05:00:00.000000-0800,0.0
cec23_790,2035-01-01T06:00:00.000000-0800,0.0
cec23_790,2035-01-01T07:00:00.000000-0800,0.0
cec23_790,2035-01-01T08:00:00.000000-0800,0.0
cec23_790,2035-01-01T09:00:00.000000-0800,0.0
cec23_790,2035-01-01T10:00:00.000000-0800,0.0
cec23_790,2035-01-01T11:00:00.000000-0800,0.0
cec23_790,2035-01-01T12:00:00.000000-0800,0.0
cec23_790,2035-01-01T13:00:00.000000-0800,0.0
cec23_790,2035-01-01T14:00:00.000000-0800,0.0
cec23_790,2035-01-01T15:00:00.000000-0800,0.0
cec23_790,2035-01-01T16:00:00.000000-0800,0.0
cec23_790,2035-01-01T17:00:00.000000-0800,0.0
cec23_790,2035-01-01T18:00:00.000000-0800,0.0
cec23_790,2035-01-01T19:00:00.000000-0800,0.0
cec23_790,2035-01-01T20:00:00.000000-0800,0.0
cec23_790,2035-01-01T21:00:00.000000-0800,0.0
cec23_790,2035-01-01T22:00:00.000000-0800,0.0
cec23_790,2035-01-01T23:00:00.000000-0800,0.0
cec23_791,2035-01-01T00:00:00.000000-0800,0.0
cec23_791,2035-01-01T01:00:00.000000-0800,0.0
cec23_791,2035-01-01T02:00:00.000000-0800,0.0
cec23_791,2035-01-01T03:00:00.000000-0800,0.0
cec23_791,2035-01-01T04:00:00.000000-0800,0.0
cec23_791,2035-01-01T05:00:00.000000-0800,0.0
cec23_791,2035-01-01T06:00:00.000000-0800,0.0
cec23_791,2035-01-01T07:00:00.000000-0800,0.0
cec23_791,2035-01-01T08:00:00.000000-0800,0.0
cec23_791,2035-01-01T09:00:00.000000-0800,0.0
cec23_791,2035-01-01T10:00:00.000000-0800,0.0
cec23_791,2035-01-01T11:00:00.000000-0800,0.0
cec23_791,2035-01-01T12:00:00.000000-0800,0.0
cec23_791,2035-01-01T13:00:00.000000-0800,0.0
cec23_791,2035-01-01T14:00:00.000000-0800,0.0
cec23_791,2035-01-01T15:00:00.000000-0800,0.0
cec23_791,2035-01-01T16:00:00.000000-0800,0.0
cec23_791,2035-01-01T17:00:00.000000-0800,0.0
cec23_791,2035-01-01T18:00:00.000000-0800,0.0
cec23_791,2035-01-01T19:00:00.000000-0800,0.0
cec23_791,2035-01-01T20:00:00.000000-0800,0.0
cec23_791,2035-01-01T21:00:00.000000-0800,0.0
cec23_791,2035-01-01T22:00:00.000000-0800,0.0
cec23_791,2035-01-01T23:00:00.000000-0800,0.0
cec23_792,2035-01-01T00:00:00.000000-0800,0.0
cec23_792,2035-01-01T01:00:00.000000-0800,0.0
cec23_792,2035-01-01T02:00:00.000000-0800,0.0
cec23_792,2035-01-01T03:00:00.000000-0800,0.0
cec23_792,2035-01-01T04:00:00.000000-0800,0.0
cec23_792,2035-01-01T05:00:00.000000-0800,0.0
cec23_792,2035-01-01T06:00:00.000000-0800,0.0
cec23_792,2035-01-01T07:00:00.000000-0800,0.0
cec23_792,2035-01-01T08:00:00.000000-0800,0.0
cec23_792,2035-01-01T09:00:00.000000-0800,0.0
cec23_792,2035-01-01T10:00:00.000000-0800,0.0
cec23_792,2035-01-01T11:00:00.000000-0800,0.0
cec23_792,2035-01-01T12:00:00.000000-0800,0.0
cec23_792,2035-01-01T13:00:00.000000-0800,0.0
cec23_792,2035-01-01T14:00:00.000000-0800,0.0
cec23_792,2035-01-01T15:00:00.000000-0800,0.0
cec23_792,2035-01-01T16:00:00.000000-0800,0.0
cec23_792,2035-01-01T17:00:00.000000-0800,0.0
cec23_792,2035-01-01T18:00:00.000000-0800,0.0
cec23_792,2035-01-01T19:00:00.000000-0800,0.0
cec23_792,2035-01-01T20:00:00.000000-0800,0.0
cec23_792,2035-01-01T21:00:00.000000-0800,0.0
cec23_792,2035-01-01T22:00:00.000000-0800,0.0
cec23_792,2035-01-01T23:00:00.000000-0800,0.0
cec23_793,2035-01-01T00:00:00.000000-0800,0.0
cec23_793,2035-01-01T01:00:00.000000-0800,0.0
cec23_793,2035-01-01T02:00:00.000000-0800,0.0
cec23_793,2035-01-01T03:00:00.000000-0800,0.0
cec23_793,2035-01-01T04:00:00.000000-0800,0.0
cec23_793,2035-01-01T05:00:00.000000-0800,0.0
cec23_793,2035-01-01T06:00:00.000000-0800,0.0
cec23_793,2035-01-01T07:00:00.000000-0800,0.0
cec23_793,2035-01-01T08:00:00.000000-0800,0.0
cec23_793,2035-01-01T09:00:00.000000-0800,0.0
cec23_793,2035-01-01T10:00:00.000000-0800,0.0
cec23_793,2035-01-01T11:00:00.000000-0800,0.0
cec23_793,2035-01-01T12:00:00.000000-0800,0.0
cec23_793,2035-01-01T13:00:00.000000-0800,0.0
cec23_793,2035-01-01T14:00:00.000000-0800,0.0
cec23_793,2035-01-01T15:00:00.000000-0800,0.0
cec23_793,2035-01-01T16:00:00.000000-0800,0.0
cec23_793,2035-01-01T17:00:00.000000-0800,0.0
cec23_793,2035-01-01T18:00:00.000000-0800,0.0
cec23_793,2035-01-01T19:00:00.000000-0800,0.0
cec23_793,2035-01-01T20:00:00.000000-0800,0.0
cec23_793,2035-01-01T21:00:00.000000-0800,0.0
cec23_793,2035-01-01T22:00:00.000000-0800,0.0
cec23_793,2035-01-01T23:00:00.000000-0800,0.0
cec23_794,2035-01-01T00:00:00.000000-0800,0.0
cec23_794,2035-01-01T01:00:00.000000-0800,0.0
cec23_794,2035-01-01T02:00:00.000000-0800,0.0
cec23_794,2035-01-01T03:00:00.000000-0800,0.0
cec23_794,2035-01-01T04:00:00.000000-0800,0.0
cec23_794,2035-01-01T05:00:00.000000-0800,0.0
cec23_794,2035-01-01T06:00:00.000000-0800,0.0
cec23_794,2035-01-01T07:00:00.000000-0800,0.0
cec23_794,2035-01-01T08:00:00.000000-0800,0.0
cec23_794,2035-01-01T09:00:00.000000-0800,0.0
cec23_794,2035-01-01T10:00:00.000000-0800,0.0
cec23_794,2035-01-01T11:00:00.000000-0800,0.0
cec23_794,2035-01-01T12:00:00.000000-0800,0.0
cec23_794,2035-01-01T13:00:00.000000-0800,0.0
cec23_794,2035-01-01T14:00:00.000000-0800,0.0
cec23_794,2035-01-01T15:00:00.000000-0800,0.0
cec23_794,2035-01-01T16:00:00.000000-0800,0.0
cec23_794,2035-01-01T17:00:00.000000-0800,0.0
cec23_794,2035-01-01T18:00:00.000000-0800,0.0
cec23_794,2035-01-01T19:00:00.000000-0800,0.0
cec23_794,2035-01-01T20:00:00.000000-0800,0.0
cec23_794,2035-01-01T21:00:00.000000-0800,0.0
cec23_794,2035-01-01T22:00:00.000000-0800,0.0
cec23_794,2035-01-01T23:00:00.000000-0800,0.0
cec23_795,2035-01-01T00:00:00.000000-0800,0.0
cec23_795,2035-01-01T01:00:00.000000-0800,0.0
cec23_795,2035-01-01T02:00:00.000000-0800,0.0
cec23_795,2035-01-01T03:00:00.000000-0800,0.0
cec23_795,2035-01-01T04:00:00.000000-0800,0.0
cec23_795,2035-01-01T05:00:00.000000-0800,0.0
cec23_795,2035-01-01T06:00:00.000000-0800,0.0
cec23_795,2035-01-01T07:00:00.000000-0800,0.0
cec23_795,2035-01-01T08:00:00.000000-0800,0.0
cec23_795,2035-01-01T09:00:00.000000-0800,0.0
cec23_795,2035-01-01T10:00:00.000000-0800,0.0
cec23_795,2035-01-01T11:00:00.000000-0800,0.0
cec23_795,2035-01-01T12:00:00.000000-0800,0.0
cec23_795,2035-01-01T13:00:00.000000-0800,0.0
cec23_795,2035-01-01T14:00:00.000000-0800,0.0
cec23_795,2035-01-01T15:00:00.000000-0800,0.0
cec23_795,2035-01-01T16:00:00.000000-0800,0.0
cec23_795,2035-01-01T17:00:00.000000-0800,0.0
cec23_795,2035-01-01T18:00:00.000000-0800,0.0
cec23_795,2035-01-01T19:00:00.000000-0800,0.0
cec23_795,2035-01-01T20:00:00.000000-0800,0.0
cec23_795,2035-01-01T21:00:00.000000-0800,0.0
cec23_795,2035-01-01T22:00:00.000000-0800,0.0
cec23_795,2035-01-01T23:00:00.000000-0800,0.0
cec23_796,2035-01-01T00:00:00.000000-0800,0.0
cec23_796,2035-01-01T01:00:00.000000-0800,4.893462842915207e-17
cec23_796,2035-01-01T02:00:00.000000-0800,1.0023026070925577e-16
cec23_796,2035-01-01T03:00:00.000000-0800,1.980520845367696e-16
cec23_796,2035-01-01T04:00:00.000000-0800,2.2092839339608063e-16
cec23_796,2035-01-01T05:00:00.000000-0800,-1.45168123697445e-16
cec23_796,2035-01-01T06:00:00.000000-0800,-2.3968146207734027e-17
cec23_796,2035-01-01T07:00:00.000000-0800,-1.411637555990825e-16
cec23_796,2035-01-01T08:00:00.000000-0800,4.3247237106011474e-17
cec23_796,2035-01-01T09:00:00.000000-0800,1.4280729931237454e-16
cec23_796,2035-01-01T10:00:00.000000-0800,-2.1765588474183385e-16
cec23_796,2035-01-01T11:00:00.000000-0800,-6.942140031726408e-17
cec23_796,2035-01-01T12:00:00.000000-0800,9.837346808840566e-17
cec23_796,2035-01-01T13:00:00.000000-0800,1.6164076951700478e-16
cec23_796,2035-01-01T14:00:00.000000-0800,-8.247160477573359e-17
cec23_796,2035-01-01T15:00:00.000000-0800,1.5206284976667134e-16
cec23_796,2035-01-01T16:00:00.000000-0800,-2.2062619390973397e-16
cec23_796,2035-01-01T17:00:00.000000-0800,-1.9765597767986312e-16
cec23_796,2035-01-01T18:00:00.000000-0800,-1.631945251915206e-16
cec23_796,2035-01-01T19:00:00.000000-0800,1.9529072497793076e-16
cec23_796,2035-01-01T20:00:00.000000-0800,-1.2032071298540724e-17
cec23_796,2035-01-01T21:00:00.000000-0800,-8.371937384368593e-17
cec23_796,2035-01-01T22:00:00.000000-0800,-1.8558590014797756e-16
cec23_796,2035-01-01T23:00:00.000000-0800,-7.092240070260798e-17
cec23_797,2035-01-01T00:00:00.000000-0800,0.0
cec23_797,2035-01-01T01:00:00.000000-0800,0.0
cec23_797,2035-01-01T02:00:00.000000-0800,0.0
cec23_797,2035-01-01T03:00:00.000000-0800,0.0
cec23_797,2035-01-01T04:00:00.000000-0800,0.0
cec23_797,2035-01-01T05:00:00.000000-0800,0.0
cec23_797,2035-01-01T06:00:00.000000-0800,0.0
cec23_797,2035-01-01T07:00:00.000000-0800,0.0
cec23_797,2035-01-01T08:00:00.000000-0800,0.0
cec23_797,2035-01-01T09:00:00.000000-0800,0.0
cec23_797,2035-01-01T10:00:00.000000-0800,0.0
cec23_797,2035-01-01T11:00:00.000000-0800,0.0
cec23_797,2035-01-01T12:00:00.000000-0800,0.0
cec23_797,2035-01-01T13:00:00.000000-0800,0.0
cec23_797,2035-01-01T14:00:00.000000-0800,0.0
cec23_797,2035-01-01T15:00:00.000000-0800,0.0
cec23_797,2035-01-01T16:00:00.000000-0800,0.0
cec23_797,2035-01-01T17:00:00.000000-0800,0.0
cec23_797,2035-01-01T18:00:00.000000-0800,0.0
cec23_797,2035-01-01T19:00:00.000000-0800,0.0
cec23_797,2035-01-01T20:00:00.000000-0800,0.0
cec23_797,2035-01-01T21:00:00.000000-0800,0.0
cec23_797,2035-01-01T22:00:00.000000-0800,0.0
cec23_797,2035-01-01T23:00:00.000000-0800,0.0
cec23_798,2035-01-01T00:00:00.000000-0800,0.0
cec23_798,2035-01-01T01:00:00.000000-0800,0.0
cec23_798,2035-01-01T02:00:00.000000-0800,0.0
cec23_798,2035-01-01T03:00:00.000000-0800,0.0
cec23_798,2035-01-01T04:00:00.000000-0800,0.0
cec23_798,2035-01-01T05:00:00.000000-0800,0.0
